Price,Mileage,EngineV,Registration,Year,Brand_BMW,Brand_Mercedes-Benz,Brand_Mitsubishi,Brand_Renault,Brand_Toyota,Brand_Volkswagen,Body_hatch,Body_other,Body_sedan,Body_vagon,Body_van,Engine Type_Gas,Engine Type_Other,Engine Type_Petrol,Price_Category_Medium,Price_Category_High
0.019014036178507495,-1.5521733058110152,0.04247178995115271,1,1.43125344493875,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.2772477270908679,-0.3158185568781696,0.381260915823668,1,0.23605924725936017,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.6703795240308069,1.6147969356861969,-0.05717207059958707,0,-0.9591349504200295,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.42987542775914545,-0.44896445291709147,-0.25645979170106664,1,0.23605924725936017,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
-0.6148785787373466,2.2995472581720806,-0.15681593115032685,1,-2.154329148099419,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.32709589943792255,-0.30630813573253235,-0.25645979170106664,1,0.6842570713891313,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-0.18320455978821057,-0.23973518771307145,-0.15681593115032685,1,0.08665997254943647,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
-0.6108085094158262,-1.0766522485291514,-0.05717207059958707,1,-2.751926246939114,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.515696232796105,-1.5426628846653778,-0.15681593115032685,1,1.1324548955189024,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
-0.594322673073102,0.41648387133590037,-0.25645979170106664,1,-0.5109371262902583,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
-0.503876688150426,0.41648387133590037,-0.1767447032604748,1,-0.3615378515803347,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
0.019014036178507495,-0.7437875084318469,-0.25645979170106664,1,0.833656346099055,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.07579985158127107,-1.2573502502962597,-0.07710084270973504,1,0.6842570713891313,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
3.6607086876141963,-1.5521733058110152,0.03848603552912311,1,1.43125344493875,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.6354344844015912,1.624307356831834,-0.15681593115032685,0,-1.1085342251299533,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.8240348177597736,-1.3809857251895443,-0.19667347537062274,1,1.2818541702288262,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
-0.22431637111669972,-0.12561013396542417,0.381260915823668,1,-0.6603364010001821,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
-0.5264881843810949,0.11215039467550765,-0.23653101959091866,1,0.08665997254943647,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
1.091261591394953,-0.8293812987425824,0.32147459949322416,1,0.5348577966792076,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.5778779485417064,1.2534009321519803,-0.15681593115032685,1,-1.8555305986795718,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1.1529293083876868,-1.5046212000828287,-0.15681593115032685,1,1.1324548955189024,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.010020953455688437,0.25480671186006676,-0.017314526379291123,1,-0.21213857687041096,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0.019014036178507495,0.15970250040369402,-0.25645979170106664,1,0.6842570713891313,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
-0.32298471830507364,-0.42043318948017966,-0.07710084270973504,1,0.23605924725936017,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.4422089711576922,-0.23022476656743418,-0.25645979170106664,1,0.833656346099055,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
